family,variant,epoch,grad_norm_enc,grad_norm_dec,kl_loss,recon_loss
Gaussian,standard,69,63.4094195109804,30.121464231739875,27.89712961738372,-71.28628738578934
Gaussian,standard,70,64.6293003784726,30.390836486426156,27.896818865900453,-71.34162061842507
Gaussian,standard,71,63.48582523863029,30.338896748964743,27.844893862829185,-71.27633560648964
Gaussian,standard,72,63.27228439311542,30.184785394107593,27.827782389453,-71.27777385467763
Gaussian,standard,73,63.492170143615255,30.194737375849652,27.78142543948825,-71.23656490940571
Gaussian,standard,74,63.82616115287137,30.19903896165931,27.776136256849675,-71.25333957233087
Gaussian,standard,75,64.77225315357413,30.456898111211675,27.724363351417015,-71.27565474644341
Gaussian,standard,76,64.9160529524469,30.43702393114719,27.69372214929527,-71.23947184530975
Gaussian,standard,77,65.21308072082832,30.45379494279242,27.6941717103924,-71.2370205559694
Gaussian,standard,78,65.31687157965072,30.498327218663054,27.683947633904264,-71.22952541731813
Gaussian,standard,79,64.2481011051656,30.280301355035103,27.630829023278277,-71.16517344521135
Gaussian,standard,80,65.46660680356233,30.484475321172145,27.61256086490953,-71.16977300424405
Gaussian,standard,81,64.5947555727361,30.30000556887263,27.592502196426587,-71.14712250263185
Gaussian,standard,82,64.93810857104523,30.312406235033897,27.579531272049145,-71.14846170527856
Gaussian,standard,83,65.27710348260982,30.38258722310176,27.5286964382357,-71.14434899332578
Gaussian,standard,84,63.66078453356653,30.246826276754785,27.519798722718377,-71.08519002421738
Gaussian,standard,85,62.94110629869544,30.22392681980377,27.509213028051665,-71.08368873108378
Gaussian,standard,86,66.14421896190595,30.495760405459976,27.485491591646237,-71.10019657495991
Gaussian,standard,87,65.25504112243652,30.350024823337566,27.45320119638272,-71.0534265425504
Gaussian,standard,88,65.91656087792438,30.54134315724873,27.455674686090415,-71.07185916461603
Gaussian,standard,89,65.40666784106008,30.510001075237305,27.414835910358086,-71.07486427775429
Gaussian,standard,90,65.66718276626314,30.44873050045784,27.4260199246809,-71.02589069668899
Gaussian,standard,91,64.95264467497921,30.40074057225376,27.401528009673214,-71.00815882280355
Gaussian,standard,92,65.67914575932886,30.39465796429178,27.391555144658785,-70.97116398140598
Gaussian,standard,93,64.27913890653254,30.32658162324325,27.359160625721184,-70.96836637901833
Gaussian,standard,94,66.60174446886458,30.599977290843757,27.343367388791137,-71.04413039848933
Gaussian,standard,95,65.14988724593921,30.392963099662605,27.34469687908202,-70.95609601989122
Gaussian,standard,96,66.3035654472878,30.553723457219352,27.294956134103447,-70.97839480348865
Gaussian,standard,97,66.17035443337677,30.469870518540482,27.28504056515901,-70.93771334987163
Gaussian,standard,98,66.21249491601344,30.459578660443007,27.298805024617774,-70.93884947598742
Gaussian,standard,99,65.85758239960731,30.465615196910967,27.262540792870094,-70.93515542949862
Gaussian,standard,100,66.28443951131133,30.469047909807365,27.24347239199197,-70.9113137081761
Gaussian,standard,101,66.48277380277433,30.601371230981538,27.23257363848674,-70.93266006625826
Gaussian,standard,102,67.21290595696101,30.667068271685743,27.231945540289136,-70.95055294280772
Gaussian,standard,103,64.71787558553164,30.226545231421586,27.19806292599729,-70.84356494327945
Gaussian,standard,104,66.78254882149075,30.469048378107797,27.204404733370026,-70.88403169578298
Gaussian,standard,105,65.68935482581253,30.382142693795206,27.2034573567188,-70.79685375574604
Gaussian,standard,106,68.25190185098087,30.73878376563187,27.176930186083858,-70.91694352328015
Gaussian,standard,107,66.95678871427961,30.457922125716344,27.17324542755361,-70.82411871907657
Gaussian,standard,108,66.78489267978522,30.52537751990511,27.1609378653719,-70.83697178540632
Gaussian,standard,109,66.04788919726906,30.542751002494636,27.1237573916345,-70.81184097446139
Gaussian,standard,110,67.43438501187298,30.573115441500377,27.101987516788572,-70.82697378095153
Gaussian,standard,111,68.47867038365825,30.713519191498037,27.092164244493254,-70.85197948738742
Gaussian,standard,112,66.88990458320168,30.752595813682927,27.07784860274371,-70.81925945330764
Gaussian,standard,113,67.29148946698669,30.482384628042237,27.076445157570607,-70.77325034080565
Gaussian,standard,114,67.5523858277694,30.721274185668477,27.06249510967518,-70.8103163297219
Gaussian,standard,115,67.28634909412744,30.395908460592675,27.051045551934205,-70.72684158754471
Gaussian,standard,116,69.09479674902718,30.781266807595177,27.05451925575276,-70.75490603727452
Gaussian,standard,117,67.94327164184102,30.577285747089043,27.042782256670314,-70.73992939922206
Gaussian,standard,118,68.15085008626095,30.644999735800507,27.040122727298982,-70.7349621316661
Gaussian,standard,119,66.69265090474083,30.437390873804116,26.991514332763984,-70.69128524311974
Gaussian,standard,120,68.44660485309103,30.690376925651375,26.987596260617153,-70.70398341420362
Gaussian,standard,121,68.1770342024391,30.810311275979746,26.979912099326054,-70.70445355856815
Gaussian,standard,122,68.1428616272519,30.62908616029393,26.99971739288486,-70.69606571246291
Gaussian,standard,123,68.32331699849395,30.661287039442136,26.970794919201786,-70.66053124644873
Gaussian,standard,124,67.1177883587225,30.501711067336295,26.985686675361965,-70.64131808951687
Gaussian,standard,125,66.41394798591008,30.329665320608623,26.946413118211204,-70.59052577591918
Gaussian,standard,126,67.20645767465577,30.57190545562588,26.966822363226616,-70.64925518670046
Gaussian,standard,127,68.64226726131976,30.741792334924877,26.955504834499507,-70.64235577497946
Gaussian,standard,128,68.84343773141846,30.66202006376613,26.954801408226228,-70.60373573108097
Gaussian,standard,129,69.56974886140556,30.7163674044792,26.920437415237622,-70.64076219251393
Gaussian,standard,130,68.40832775633048,30.702236485298332,26.91967868561025,-70.59797911875692
Gaussian,standard,131,68.72214791475965,30.580553140176836,26.917621002782642,-70.55408449977865
Gaussian,standard,132,68.2991906139247,30.686223237410836,26.883089587511613,-70.56191134635749
Gaussian,standard,133,67.42013658586976,30.60254524309007,26.91250395226052,-70.53200663203168
Gaussian,standard,134,69.94000826101474,30.66695677227986,26.8879507240432,-70.57428702430042
Gaussian,standard,135,68.23062128910934,30.553264905729563,26.87918005453046,-70.50610516443277
Gaussian,standard,136,69.51692503614498,30.836333769971453,26.889389655169317,-70.56449621351784
Gaussian,standard,137,67.10712360177199,30.48117309580069,26.868387473513707,-70.47785660921765
Gaussian,standard,138,69.7284345700003,30.85268003800336,26.847446366039385,-70.577806272775
Gaussian,standard,139,68.34574329151826,30.65281920908662,26.823475813316872,-70.49364727537345
Gaussian,standard,140,69.37156793833388,30.69346706458675,26.851485664582313,-70.47420280729719
Gaussian,standard,141,69.54339893760583,30.800586276042186,26.834960247244677,-70.5353399749912
Gaussian,standard,142,68.24049387685479,30.654227968981807,26.855589047112428,-70.43961975702544
Gaussian,standard,143,69.94682315914223,30.90485508423632,26.847824711324005,-70.53961927994438
Gaussian,standard,144,68.24621491785854,30.69524185248958,26.819173378712687,-70.42742261374393
Gaussian,standard,145,69.70009176444519,30.711908594116835,26.815026700344234,-70.4597238262596
Gaussian,standard,146,69.16128070275192,30.678006125837946,26.818299559376126,-70.42670014813123
Gaussian,standard,147,68.79090778419123,30.769378601132757,26.803771138496106,-70.46557161570205
Gaussian,standard,148,68.83972777247124,30.63773892785582,26.795192357524275,-70.40950060500514
Gaussian,standard,149,70.6029830356998,30.65557904499571,26.811692937865587,-70.38641642304637
Gaussian,standard,150,68.6331848964057,30.55054556561248,26.759245774934968,-70.35942196175266
Gaussian,standard,151,69.22623529946408,30.7676682508815,26.769638007864014,-70.38847194486262
Gaussian,standard,152,70.37529500975938,30.668354529553973,26.79491684077036,-70.39196898321362
Gaussian,standard,153,69.67621640354166,30.710906526316766,26.779647168600956,-70.38522548626756
Gaussian,standard,154,69.79415119395537,30.888426029468743,26.76690722121607,-70.38699108621348
Gaussian,standard,155,69.51508183979317,30.710100920304008,26.75290961643619,-70.38676180924905
Gaussian,standard,156,69.23398372035503,30.824039881186717,26.738363629411857,-70.34537424638754
Gaussian,standard,157,70.3561323073209,30.812859986444263,26.719109501070378,-70.36303971429615
Gaussian,standard,158,70.01568330340373,30.809330330480396,26.72945408930864,-70.34270480709613
Gaussian,standard,159,69.56564473496069,30.801235372148206,26.709221974053346,-70.32750097991865
Gaussian,standard,160,70.65675858402496,30.81218932656681,26.71451541042084,-70.35290726371433
Gaussian,standard,161,70.77495548609272,30.78868162296617,26.707208906598105,-70.29559718861299
Gaussian,standard,162,71.08734178177231,30.859392492972372,26.713673425757367,-70.33259978135834
Gaussian,standard,163,68.8254902100624,30.682901648304348,26.69961380531721,-70.27746914719681
Gaussian,standard,164,70.19642772333091,30.722476183605927,26.713183871315568,-70.29543589326121
Gaussian,standard,165,69.90461628028498,30.903954657142425,26.684415351399377,-70.34112727855478
Gaussian,standard,166,69.7465223278231,30.672494790743073,26.66148857936225,-70.28018094328664
Gaussian,standard,167,71.81964864023506,30.87676640239823,26.668528449504883,-70.29349440260006
Gaussian,standard,168,69.33389206127742,30.65948380472715,26.678723823079064,-70.254572221995
Gaussian,standard,169,70.15301268789774,30.778516596235583,26.65962147773684,-70.22762976156172
Gaussian,standard,170,71.32979132513256,30.756393610668916,26.644118343167904,-70.25432453009174
Gaussian,standard,171,70.89748761599022,30.794178511480542,26.66647367892058,-70.2667392964863
Gaussian,standard,172,69.24377127742524,30.714702218389878,26.631676412909233,-70.17666786954835
Gaussian,standard,173,71.36659137306312,30.834231913242192,26.66380741285241,-70.22432901426349
Gaussian,standard,174,70.30205928578096,30.771753803848306,26.631196736679662,-70.23222312049182
Gaussian,standard,175,70.20597317395612,30.832990826853095,26.62617197061134,-70.23244511440892
Gaussian,standard,176,71.61790826314551,30.837845697427344,26.626249642628235,-70.23370781335075
Gaussian,standard,177,70.3161744803114,30.74123129149532,26.632834319873233,-70.2264550835885
Gaussian,standard,178,70.19228175716937,30.86857858399296,26.605712066221116,-70.2192131588831
Gaussian,standard,179,70.49259326281145,30.894242101313207,26.60685528757627,-70.155640194788
Gaussian,standard,180,70.83453353042798,30.866174546653962,26.60120777705746,-70.18266256873869
Gaussian,standard,181,71.1582250717046,30.995108404427842,26.605941240744823,-70.20992981991195
Gaussian,standard,182,69.97152048974391,30.691043744001853,26.593014834177158,-70.1242097430217
Gaussian,standard,183,72.62544719764338,30.872613533683445,26.595373734183934,-70.12813113961379
Gaussian,standard,184,71.16983337109656,30.90011945709853,26.567816175768137,-70.17259133380392
Gaussian,standard,185,69.02314375855428,30.688448269348925,26.56369665150752,-70.12533503969003
Gaussian,standard,186,71.01846983243742,31.029284174789858,26.54751209102933,-70.18862408201407
Gaussian,standard,187,70.6360435680965,30.745292753819616,26.575205663890788,-70.1024436023839
Gaussian,standard,188,71.12627983093262,30.762106114946057,26.57018956625858,-70.11521952109568
Gaussian,standard,189,71.48543331507221,31.011615321459367,26.556487529783908,-70.16647518870165
Gaussian,standard,190,71.50975862000604,30.791179432588464,26.52248876478971,-70.0955078729888
Gaussian,standard,191,71.43159898528663,30.837848414545473,26.54422213171449,-70.13609730557103
Gaussian,standard,192,71.95490105377743,30.953383538424205,26.54681588682677,-70.13738795619487
Gaussian,standard,193,70.37300313281281,30.862436999445375,26.507170545475564,-70.09026490818815
Gaussian,standard,194,72.8523090782068,30.807487009736278,26.505585702179033,-70.0973893041196
Gaussian,standard,195,71.11409270245096,30.791967160256622,26.526196782241392,-70.11425645638
Gaussian,standard,196,70.1514198956892,30.755757734293827,26.523003590381357,-70.06502453933287
Gaussian,standard,197,71.1581742659859,30.737187661173397,26.525186516744707,-70.05860033059669
Gaussian,standard,198,71.89544729930361,30.94837087011703,26.510724706722954,-70.12271720613055
Gaussian,standard,199,70.81595581815675,30.70617630170739,26.502509182981214,-70.00979137176748
Gaussian,standard,200,72.65626352217497,30.945542752590327,26.49391944329147,-70.08875666372002
Gaussian,standard,201,72.90206056970464,30.985731880988002,26.496719950605232,-70.08897233558127
Gaussian,standard,202,72.55563217416749,30.734713620237073,26.501849618409295,-70.02531433105469
Gaussian,standard,203,71.06856463693292,30.849513331947424,26.491567272664337,-70.06591497357849
Gaussian,standard,204,71.90942242810183,30.820653298321893,26.461268483525348,-70.0901324620942
Gaussian,standard,205,72.93678984190802,31.04173201490241,26.465645563267078,-70.13004915183767
Gaussian,standard,206,72.01142039872191,30.931650815412517,26.445924132071493,-70.09653701684664
Gaussian,standard,207,72.5524567752848,30.85289423423045,26.448151246970877,-70.0617110649948
Gaussian,standard,208,71.04106396238517,30.781366292168112,26.44772663750612,-70.026828609769
Gaussian,standard,209,72.67370286926894,30.871078525357845,26.438984068458343,-70.08115448427323
Gaussian,standard,210,72.39308259188367,30.882771223707273,26.454820654886152,-70.07144492361552
Gaussian,standard,211,72.15420657106678,30.848964283838296,26.446358561210925,-70.05339167368076
Gaussian,standard,212,71.91982132699484,30.878288498315055,26.412243618684656,-70.07880853813933
Gaussian,standard,213,72.6922267708937,30.866194195759572,26.398934717983234,-70.02588777956755
Gaussian,standard,214,73.05836963897471,30.900465209160924,26.432256876660126,-70.05084792427395
Gaussian,standard,215,72.5677954973772,30.738937875498895,26.41920819002039,-70.02948352686889
Gaussian,standard,216,71.55959724465295,30.7606966404049,26.4112697098871,-70.04998115871264
Gaussian,standard,217,71.406298556901,30.685487352063895,26.388534997125415,-70.00813567607909
Gaussian,standard,218,72.31666433719722,30.979198470444935,26.394470653875405,-70.07579353703257
Gaussian,standard,219,72.83331096873565,30.78367537427741,26.36820127531086,-69.99540228002212
Gaussian,standard,220,73.51744986434117,30.99119431283468,26.378883134983386,-70.03135211388474
Gaussian,standard,221,72.85472010346629,30.858208966072258,26.363533698079532,-70.02710529727399
Gaussian,standard,222,71.7957548351239,30.903230623211094,26.39029863362422,-70.0236747283155
Gaussian,standard,223,73.60634423277872,30.872659205170848,26.357670744971546,-70.0283164929246
Gaussian,standard,224,72.28519361159381,30.91056033229584,26.36051012122113,-70.01020947624656
Gaussian,standard,225,70.95743339323937,30.63685229123401,26.337437868728053,-69.95630949171608
Gaussian,standard,226,73.69477661796238,30.949779873918693,26.32713558850691,-70.01861069330474
Gaussian,standard,227,72.49440001953593,30.790575846991576,26.322083543938444,-69.97307559352397
Gaussian,standard,228,72.92301954088919,30.89412678233193,26.33081634697097,-70.02808329394406
Gaussian,standard,229,71.75695834440343,30.762775857735168,26.339892392268265,-70.00839538769344
Gaussian,standard,230,74.34823313271603,30.862440009251277,26.3311172690233,-69.97100104700269
Gaussian,standard,231,72.35632876910822,30.879310071315913,26.28847950986584,-70.00478299621426
Gaussian,standard,232,73.59444900180982,30.851227296892638,26.292973940329784,-69.98363233893119
Gaussian,standard,233,72.72305057359779,30.75991260060264,26.303987371342263,-69.98038497788217
Gaussian,standard,234,73.97868439364616,30.874090670319774,26.278215532717496,-69.96244691034107
Gaussian,standard,235,73.98349176099538,31.008342291692944,26.318901613240353,-69.96346874188279
Gaussian,standard,236,72.8217928903487,30.769229064512132,26.295756181487647,-69.97075888202014
Gaussian,standard,237,73.65633781608719,30.813766662422044,26.295564188066955,-69.94646552883451
Gaussian,standard,238,73.5080375232355,30.9843721633677,26.255885885194743,-69.96654488058651
Gaussian,standard,239,73.89578822689593,31.05616568055604,26.27010628390495,-70.00183087907484
Gaussian,standard,240,73.7447773721212,30.924402390599557,26.26967547189854,-69.95970520643932
Gaussian,standard,241,72.93670488928285,30.79378928552808,26.259424060811778,-69.91014018631957
Gaussian,standard,242,73.43181751573177,30.77821823032311,26.247824617663916,-69.91460021133618
Gaussian,standard,243,74.96955174009513,31.007137913228302,26.251433189567702,-70.0036125914825
Gaussian,standard,244,72.99805434829439,30.734829758744105,26.261903153051197,-69.92221379584973
Gaussian,standard,245,73.65176346722771,30.83952285444645,26.272956126181366,-69.92967131436633
Gaussian,standard,246,71.76693116307564,30.68391673583204,26.22746865157886,-69.89024402784264
Gaussian,standard,247,73.03561630151461,30.877432223171223,26.254033364298397,-69.95938602554828
Gaussian,standard,248,74.25456589018293,30.83739383141403,26.22541469808125,-69.94394236513416
Gaussian,standard,249,73.75794853639725,30.9192491565519,26.24768033966689,-69.9100379017003
Gaussian,standard,250,72.96381402564475,30.72223087954704,26.218880187519982,-69.91138043123134
Flow,standard,1,22.48052380761832,30.18273576994991,83.20308230173252,-162.79173304174867
Flow,standard,2,37.949210932797484,30.33246398155037,88.76342276843917,-99.08517227758227
Flow,standard,3,43.44351726785645,28.766132940111866,80.69960739057692,-80.9137822221917
Flow,standard,4,45.34228364890799,27.040819797369526,74.21515964790989,-72.88704857984771
Flow,standard,5,46.556877231353994,25.98187243420145,69.57928257037307,-68.20131205292918
Flow,standard,6,47.082032715877915,24.94975771989359,65.41222119636242,-65.49283486193099
Flow,standard,7,48.89763172081364,24.2807020226403,62.33002415337526,-63.49980799682305
Flow,standard,8,47.12932957163857,23.60325595484975,59.98423461718937,-62.044979724737686
Flow,standard,9,48.41351314944684,23.17740003044343,58.247040458347485,-61.03035540958805
Flow,standard,10,46.539088207742445,22.657854585086596,56.900544661695086,-60.19100451164538
Flow,standard,11,47.031961402015,22.40859443635282,55.743022123566064,-59.634260582497056
Flow,standard,12,47.88130810925418,22.121005472929582,54.67942181267702,-59.2415476601447
Flow,standard,13,46.301942266771555,21.842819869975603,53.658581009301386,-58.9390221325028
Flow,standard,14,45.46323066477276,21.606012885832726,52.656915728088535,-58.72471503528487
Flow,standard,15,46.21507935633745,21.492775975590778,51.587500096586965,-58.664565074169424
Flow,standard,16,45.61131271498893,21.324341527641277,50.61360837248585,-58.63501984871867
Flow,standard,17,45.2834619683073,21.193301081352526,49.65061725314011,-58.65969463260582
Flow,standard,18,45.659362029541484,21.1396871210669,48.77606237757846,-58.759487654546945
Flow,standard,19,44.80687748745579,20.998253515004503,47.906724193212014,-58.84447289488809
Flow,standard,20,44.982848618646415,20.946076122391254,47.05365957079641,-58.9772378477599
Flow,standard,21,45.04790252431884,20.877889152682954,46.23136146721023,-59.11105795955414
Flow,standard,22,44.51665500728676,20.817664451306435,45.43669708915379,-59.31812161496838
Flow,standard,23,44.089959400694084,20.782980672538738,44.69974832949431,-59.47834489534578
Flow,standard,24,44.22018003829605,20.771613199082786,43.96212961240803,-59.68795505631
Flow,standard,25,43.962303239671165,20.759709175285476,43.24954906570942,-59.912425536328875
Flow,standard,26,44.565398789427775,20.770835739877217,42.5707682002231,-60.15422178595267
Flow,standard,27,44.99781945660291,20.808659326694812,41.914093968813376,-60.38280619257856
Flow,standard,28,44.450231296022224,20.833878241536564,41.28343260196774,-60.64344754914189
Flow,standard,29,44.31490661299137,20.843911302668968,40.64878410085693,-60.92783860599293
Flow,standard,30,44.52611826386903,20.928422627851482,39.96933705361603,-61.208914905557855
Flow,standard,31,44.20776260112557,20.910896735423055,39.40376785161245,-61.45221007754431
Flow,standard,32,44.1988172799425,20.971392951048244,38.8395959215091,-61.740351206201424
Flow,standard,33,44.71953965209024,21.027421329332434,38.239278359181434,-62.02484780626224
Flow,standard,34,44.55109692351593,21.07671785232661,37.684446081176134,-62.338872333926616
Flow,standard,35,44.49291140709997,21.18123460608675,37.18590797365779,-62.63570211366619
Flow,standard,36,44.044964865955244,21.227577031420928,36.599662297826896,-62.929702763667194
Flow,standard,37,45.09805036383822,21.33125243955256,36.08279043817154,-63.26558739937785
Flow,standard,38,45.44404723516206,21.41126043656293,35.5801279063115,-63.60384777195923
Flow,standard,39,45.09775998342373,21.472498598610958,35.090311406518495,-63.8806365518009
Flow,standard,40,44.91083977350493,21.572505550921115,34.58386583401419,-64.1980649796898
Flow,standard,41,44.777875690508985,21.640089364307922,34.08934741739727,-64.55733328524148
Flow,standard,42,45.06064786203682,21.707665389760987,33.65908411030879,-64.87641335021505
Flow,standard,43,44.61975515711948,21.766083061237776,33.1945501190927,-65.18605075162999
Flow,standard,44,45.39374346623335,21.872999157137272,32.73366728828996,-65.54196275286662
Flow,standard,45,46.02330861981872,21.996329517315722,32.277598356651836,-65.89761577420832
Flow,standard,46,45.869574612668714,22.10724720625621,31.82274437682403,-66.2601118404847
Flow,standard,47,45.869249407287754,22.15113828371248,31.41427893528853,-66.58404642480718
Flow,standard,48,46.33400263871683,22.291161039601203,30.97785967024391,-66.9326154508859
Flow,standard,49,46.05234384170883,22.382734454806197,30.554091848680734,-67.29697954319322
Flow,standard,50,46.817995222633144,22.482669620562696,30.180782857148543,-67.65549257283321
Flow,standard,51,46.32079053229993,22.46093822440223,30.022608557015733,-67.6667051632386
Flow,standard,52,46.059253882874,22.443295742239794,29.953688287369125,-67.63175879476016
Flow,standard,53,45.691959710377255,22.47633580112701,29.835576133045087,-67.64564445378531
Flow,standard,54,45.76032508303747,22.541620344762,29.76322390661215,-67.69492639605042
Flow,standard,55,46.177925480601125,22.50987538047459,29.669708373906364,-67.66592373079656
Flow,standard,56,46.19242732055352,22.52839871135819,29.63574418509403,-67.69834452090056
Flow,standard,57,46.10030179621314,22.582059367538413,29.59904182170663,-67.68036410143918
Flow,standard,58,45.089482265969984,22.506392966755822,29.49285792084911,-67.68670596734947
Flow,standard,59,45.47049275078737,22.564860614669293,29.464272591768932,-67.70655812022021
Flow,standard,60,45.3533608907324,22.573062250376356,29.430776930221207,-67.68736047086203
Flow,standard,61,45.49008131880894,22.593666569351235,29.37684163778944,-67.69477654479044
Flow,standard,62,45.645606062906175,22.61053853632544,29.354615221243076,-67.69159565801206
Flow,standard,63,45.651292108208935,22.64468073783933,29.2554809175184,-67.6988932568094
Flow,standard,64,45.94417192990822,22.650872452484677,29.22373520687718,-67.64340327523858
Flow,standard,65,45.455666856692574,22.635284545781364,29.18528889999975,-67.61089084459388
Flow,standard,66,45.825016914426214,22.69587306537287,29.15313799728823,-67.62613861396184
Flow,standard,67,45.74470463921042,22.70571768192379,29.112908095045164,-67.63390739128718
Flow,standard,68,45.7233959988255,22.71679185540475,29.057346963516586,-67.58140482987893
Flow,standard,69,45.18509980174891,22.685376959993405,29.03517236977892,-67.57403484939614
