family,variant,epoch,grad_norm_enc,grad_norm_dec,kl_loss,recon_loss
Gaussian,standard,112,141.6989846300723,39.90584518050334,25.363219238801804,-93.74234204404135
Gaussian,standard,113,139.59616916876104,39.97587504519074,25.384095895519135,-93.78070728001056
Gaussian,standard,114,141.14899617014154,40.219813328562005,25.372195489879356,-93.7862590147234
Gaussian,standard,115,138.11340435329024,40.063292426086946,25.355887890878773,-93.76352371183286
Gaussian,standard,116,141.37209543744638,40.03850056418478,25.369942213680698,-93.66720183317595
Gaussian,standard,117,140.53939246724664,39.936546917409025,25.365738000442732,-93.64427602316525
Gaussian,standard,118,139.8162391760202,40.00132189020673,25.363480622834487,-93.66568286790014
Gaussian,standard,119,139.99584850319414,40.15537159885171,25.373759172110162,-93.7221900028969
Gaussian,standard,120,139.35081686089035,40.07276295497219,25.345830112123796,-93.63616007985846
Gaussian,standard,121,141.06621948437396,40.287798521615294,25.376684992043955,-93.62175673462434
Gaussian,standard,122,136.03537472072188,39.96665065578306,25.36463255770425,-93.58617818380978
Gaussian,standard,123,138.0080162812906,40.0968432070604,25.37506531347344,-93.55547183917275
Gaussian,standard,124,140.9111772264753,40.286022572629236,25.359319810928312,-93.54573072095924
Gaussian,standard,125,140.97054779605824,40.13218993774609,25.343293232704276,-93.5064243324784
Gaussian,standard,126,137.98375965435622,40.06585198831456,25.384283740891576,-93.45907416272519
Gaussian,standard,127,145.0783659522213,40.29154271205097,25.386849683993407,-93.49213557456856
Gaussian,standard,128,139.7660362146048,40.184387101293375,25.375590668049956,-93.46216949267682
Gaussian,standard,129,135.97920480821688,40.043485307998495,25.359637480046448,-93.3998189246985
Gaussian,standard,130,138.52231985877063,40.138295700300986,25.369149108431234,-93.4559851770462
Gaussian,standard,131,139.33339839195136,40.13598540698541,25.351890685970087,-93.43693389567231
Gaussian,standard,132,143.9373773603297,40.37384581006666,25.350696488484136,-93.39566103481789
Gaussian,standard,133,138.31039671908056,40.15161650521414,25.356141151395686,-93.353210237743
Gaussian,standard,134,141.40356771473182,40.371239318522306,25.353239374628455,-93.38753370435508
Gaussian,standard,135,144.47019450140914,40.30901010712581,25.38893710423126,-93.31815791994269
Gaussian,standard,136,135.93148057852218,40.09702347997409,25.377880348579716,-93.25484323399915
Gaussian,standard,137,137.58441937249353,40.09833773671945,25.37506848764318,-93.25574732538479
Gaussian,standard,138,142.1878074857472,40.29650404712539,25.382401854752985,-93.30009352271236
Gaussian,standard,139,142.04698761083932,40.48104997484415,25.373195554656007,-93.26328364618297
Gaussian,standard,140,137.72985163934703,40.14433232858491,25.383642511835486,-93.18474727703818
Gaussian,standard,141,143.01721160498255,40.481036513598994,25.372507278344777,-93.26465293542662
Gaussian,standard,142,141.51239330072139,40.27968117118136,25.384330094750247,-93.15142840159727
Gaussian,standard,143,142.08407824990084,40.30804085884013,25.362472503678376,-93.2092418060628
Gaussian,standard,144,141.98636741882194,40.1542896807575,25.39392818621735,-93.12588607527807
Gaussian,standard,145,142.68838969476695,40.53806028183081,25.364711985150887,-93.22143152070198
Gaussian,standard,146,139.75222208149142,40.334926979374025,25.375963932923923,-93.12851518252765
Gaussian,standard,147,137.73117799901252,40.13126331809233,25.384837252244765,-93.09685615588353
Gaussian,standard,148,138.4823386918253,40.36490342764458,25.339955063516907,-93.1399690184766
Gaussian,standard,149,141.88993577611473,40.43262188063502,25.369296606669803,-93.12753883963708
Gaussian,standard,150,138.95895402009552,40.30792216400602,25.368361206705384,-93.05296409460527
Gaussian,standard,151,140.46769750957043,40.40304579663633,25.375264462631648,-93.05504721212489
Gaussian,standard,152,138.70212710691666,40.04635195538942,25.371575322995053,-92.93113735337248
Gaussian,standard,153,144.92656450739292,40.433927239131314,25.39879863755281,-93.01082968152663
Gaussian,standard,154,145.46110218267705,40.683420095870744,25.37825394083442,-93.06827303595634
Gaussian,standard,155,139.71809950057886,40.21975113842279,25.39350870982416,-92.92693607029376
Gaussian,standard,156,142.26746010526156,40.651830543078844,25.385015569007727,-93.00879199062584
Gaussian,standard,157,134.07994350441484,40.07774991114765,25.389035924411278,-92.87228514746562
Gaussian,standard,158,137.85880656130533,40.2072318510206,25.365407774951667,-92.848818553282
Gaussian,standard,159,138.78431119288462,40.41343236732076,25.39393923989237,-92.91016663671303
Gaussian,standard,160,141.68883767361834,40.5973941868048,25.371225296053044,-92.98586531031107
Gaussian,standard,161,145.02113086074147,40.51261735521654,25.40456222013624,-92.93078265972991
Gaussian,standard,162,138.70701291667882,40.34940043288761,25.376182293841072,-92.86647206125483
Gaussian,standard,163,144.65502390424325,40.544835283812176,25.393847536684863,-92.90313281484251
Gaussian,standard,164,143.4420651271145,40.70903413280495,25.389624782716798,-92.94754408163303
Gaussian,standard,165,139.51818660581543,40.307326788587105,25.36779221288685,-92.8708927666963
Gaussian,standard,166,142.6143855845242,40.54230646080554,25.40406823920797,-92.86956598407933
Gaussian,standard,167,141.56851451686705,40.33965371870028,25.401601838150512,-92.77926336422658
Gaussian,standard,168,141.36590428138848,40.37369573955088,25.386749495321244,-92.80855570876523
Gaussian,standard,169,141.96924538195515,40.41709731941793,25.391362946679088,-92.7843455820958
Gaussian,standard,170,145.9219332046346,40.77136412663246,25.405234660166922,-92.8528192922759
Gaussian,standard,171,138.48884441806817,40.319801757584756,25.38569485149912,-92.73813156583417
Gaussian,standard,172,142.58389575852513,40.589783300468916,25.38724790300642,-92.79816465235469
Gaussian,standard,173,139.3248373938522,40.29995260869008,25.38609234864778,-92.67400561009389
Gaussian,standard,174,136.46241718772123,40.16786574910699,25.403913929009995,-92.64264699289285
Gaussian,standard,175,144.14121173134745,40.79414406717459,25.39296720988715,-92.79600424858045
Gaussian,standard,176,137.3503955930535,40.26754023423835,25.3778064296698,-92.68234929652102
Gaussian,standard,177,141.7827088492257,40.701344217572895,25.443464557753444,-92.73677010119343
Gaussian,standard,178,139.53955987470744,40.475808973251375,25.402294602221264,-92.65913238200044
Gaussian,standard,179,140.21904320300007,40.431885737600105,25.392922242821406,-92.66422527939525
Gaussian,standard,180,143.36123828033902,40.72911735079182,25.42759599868677,-92.73212297028824
Gaussian,standard,181,138.3883887984351,40.38176048132402,25.428242520736987,-92.62041378224582
Gaussian,standard,182,143.37999831893043,40.78646508971257,25.421806380184474,-92.68775603206936
Gaussian,standard,183,141.58308768526578,40.73795413360921,25.393990878611486,-92.67169910097427
Gaussian,standard,184,139.42244514676807,40.513682749733995,25.43123628742405,-92.58531450869432
Gaussian,standard,185,141.6116035477693,40.635380608694895,25.425844306376444,-92.6112075268841
Gaussian,standard,186,136.7846609900501,40.23732293948436,25.4106727693635,-92.51000627627505
Gaussian,standard,187,141.1655437656557,40.397791417168655,25.421782747768898,-92.57276210500233
Gaussian,standard,188,142.28283005736785,40.66937181842861,25.425742846816334,-92.6316479680889
Gaussian,standard,189,140.3220607863306,40.56002909694907,25.393732109557845,-92.57331931921465
Gaussian,standard,190,140.918180754444,40.63029577584663,25.39668307070539,-92.5993640956594
Gaussian,standard,191,139.26400506318504,40.63598448991267,25.404121787309137,-92.57111888958701
Gaussian,standard,192,140.4158262321944,40.574446769665556,25.424379753405606,-92.53492866955332
Gaussian,standard,193,143.19731598876433,40.66187890302906,25.418753237612467,-92.56054648458323
Gaussian,standard,194,140.80521351340482,40.51708399969886,25.415238829818108,-92.50708878929936
Gaussian,standard,195,140.23168617525081,40.61151817663392,25.40418303190772,-92.51117227224907
Gaussian,standard,196,140.21570167460166,40.47697094915264,25.425076848662485,-92.49972907515732
Gaussian,standard,197,139.61192389286913,40.54801101115213,25.40199494717726,-92.49258997089574
Gaussian,standard,198,138.06155530526948,40.52386852215602,25.43011593767829,-92.5000110618087
Gaussian,standard,199,142.9981053317788,40.83440208841743,25.417945969587706,-92.49788631610016
Gaussian,standard,200,140.15199819861698,40.69991683553277,25.39196142509802,-92.46884988975931
Gaussian,standard,201,142.01951821984005,40.59726263668492,25.412292529270847,-92.48200568258127
Gaussian,standard,202,136.1113168679829,40.345705727778515,25.4183548660929,-92.38798092677395
Gaussian,standard,203,139.88493402477013,40.66881997651383,25.41398668594198,-92.46046932521405
Gaussian,standard,204,144.52783007103244,40.79156913025293,25.424946711769998,-92.46826116565957
Gaussian,standard,205,142.08441983611345,40.720576760102944,25.43675850500176,-92.39913513411337
Gaussian,standard,206,137.81100832323023,40.46445708691692,25.424110518335535,-92.39805171942152
Gaussian,standard,207,141.6782039894478,40.39619053350583,25.42200721504846,-92.33947695343733
Gaussian,standard,208,139.6608765608212,40.639736761162276,25.402640045832978,-92.39192837387768
Gaussian,standard,209,143.38710078095068,40.871509507266694,25.419394324329108,-92.44533394038804
Gaussian,standard,210,141.6318803718095,40.78366365819089,25.44407734535396,-92.38073698747387
Gaussian,standard,211,139.31176143719443,40.53403284198948,25.456605177190003,-92.35205919147809
Gaussian,standard,212,140.94470757360398,40.57336734861199,25.42201991376084,-92.33694632881995
Gaussian,standard,213,143.89460733246955,40.67656121325137,25.397220772212503,-92.42994331245991
Gaussian,standard,214,141.66382186905915,40.78983390661699,25.425422621688355,-92.38623519441974
Gaussian,standard,215,139.65904948350462,40.422703590474406,25.405206291914496,-92.26114807454253
Gaussian,standard,216,141.30221471400148,40.77387669040704,25.42379793480261,-92.35218281532401
Gaussian,standard,217,137.65926579066686,40.31748949795135,25.44880545113895,-92.21449272464842
Gaussian,standard,218,136.74760354048152,40.416426990077944,25.42885628031261,-92.24066811177268
Gaussian,standard,219,143.263029810208,40.79253287610214,25.43606597070755,-92.37185036144785
Gaussian,standard,220,141.38782424764085,40.71159403461383,25.41673710097128,-92.28475848850665
Gaussian,standard,221,139.19493084319873,40.484596199572465,25.474032117359673,-92.23086475461785
Gaussian,standard,222,144.33933384942094,40.805756916623636,25.433445869478337,-92.32497104246225
Gaussian,standard,223,135.78668991284076,40.207561639326215,25.447596663859354,-92.13510739422048
Gaussian,standard,224,138.12099129813058,40.54088257014879,25.425095340590488,-92.21566427592784
Gaussian,standard,225,140.24228198899388,40.63290850999259,25.448683915616098,-92.21478766825662
Gaussian,standard,226,140.10824701272603,40.60815875209979,25.448247988849307,-92.27217771452881
Gaussian,standard,227,141.16258446341638,40.58318253214171,25.431332114408775,-92.21706331818342
Gaussian,standard,228,137.58722920204278,40.53359777129281,25.444113493474052,-92.21092231441408
Gaussian,standard,229,140.90987396240234,40.63369308300872,25.407639190332212,-92.27813982607714
Gaussian,standard,230,142.97378829598173,40.648491324646386,25.437546839846224,-92.23324100193439
Gaussian,standard,231,143.0523150267123,40.739008281276675,25.45362896502399,-92.23202882290903
Gaussian,standard,232,139.8021521741139,40.632893090563286,25.42723342553893,-92.22503739379363
Gaussian,standard,233,138.61891212544717,40.37893950862925,25.451762372242616,-92.08327920096261
Gaussian,standard,234,139.41493325955324,40.54458612470484,25.44249844296909,-92.16391425549602
Gaussian,standard,235,140.38694946191458,40.6903044369175,25.477495728271094,-92.1264952718576
Gaussian,standard,236,140.5062860680033,40.45815460107474,25.435298258816,-92.13322513799932
Gaussian,standard,237,141.2856297686156,40.472176970703515,25.456775439573505,-92.12784543881284
Gaussian,standard,238,141.33896545865642,40.537915858124364,25.47746716887712,-92.11843707769918
Gaussian,standard,239,139.51983357899223,40.611748107714945,25.459820849046523,-92.14178349671842
Gaussian,standard,240,140.11532879892442,40.77008392968412,25.455609931620454,-92.20253924469449
Gaussian,standard,241,142.825171383205,40.58008782441682,25.46332734276745,-92.07020948283962
Gaussian,standard,242,139.91046894130423,40.73979498125089,25.455909365021597,-92.15327517056008
Gaussian,standard,243,141.4507919018711,40.67270570523195,25.4466739910752,-92.11305522308675
Gaussian,standard,244,140.39984263438404,40.4917503064121,25.46989917348443,-92.05210416098393
Gaussian,standard,245,139.63258831943276,40.48947616528346,25.42298126017361,-92.10418416492975
Gaussian,standard,246,137.24730836913022,40.342743346940225,25.43209477324984,-91.94713302970187
Gaussian,standard,247,145.42969023291744,40.86714909274949,25.458803518494562,-92.08038063293327
Gaussian,standard,248,138.34489719089922,40.45584982849642,25.45220533667851,-92.03701532522498
Gaussian,standard,249,143.65151701807213,40.83523781619855,25.46339217432018,-92.11849886928795
Gaussian,standard,250,139.69127185715794,40.53896967027742,25.457879123403064,-92.0120509621431
Flow,standard,1,78.21013693997601,39.764864270875194,136.79532626544488,-175.88134336166544
Flow,standard,2,89.77707785584016,33.560876236287264,110.28872942568651,-123.02142194898398
Flow,standard,3,88.27990296451267,30.682943004534952,92.19430626582489,-111.62211503148842
Flow,standard,4,93.26167089954367,29.50042714035587,80.09087207525778,-104.74199945738575
Flow,standard,5,86.0763186798421,27.883823470011958,71.853214084975,-99.44985124144726
Flow,standard,6,85.12676610316295,27.169953364553226,65.2382370515673,-95.98469910286128
Flow,standard,7,83.82337038654254,26.361048702492134,59.97870175213193,-93.24206935825633
Flow,standard,8,83.66629573277065,25.956925632094524,56.11080551554145,-91.22703000782396
Flow,standard,9,84.50384578013471,25.705846337113044,53.58996591791669,-89.40508982774291
Flow,standard,10,81.55899879520636,25.377903871190572,51.53926151495244,-88.03829369616153
Flow,standard,11,79.27518443207242,25.203240573533307,49.952837807791575,-87.06379783483965
Flow,standard,12,80.06825394213581,25.193676779773444,48.71430959884546,-86.37185808844657
Flow,standard,13,76.27354497441858,24.99159965027116,47.65985999686886,-85.7129252826227
Flow,standard,14,76.23310395751172,25.023710885281755,46.68873337946975,-85.29900081122099
Flow,standard,15,73.78913719160978,24.910006687839402,45.78717343995312,-84.9135829055233
Flow,standard,16,75.28285188817266,25.05301920030671,44.968515314781335,-84.7025391470903
Flow,standard,17,71.12475910471447,24.88888616297545,44.096510860711525,-84.4211925270715
Flow,standard,18,71.66869828848442,24.97598914042719,43.315651273422404,-84.35271279389924
Flow,standard,19,71.19844208495704,25.09937728035933,42.62114256836458,-84.25558065808913
Flow,standard,20,70.27844154097632,25.12690972976847,41.89668315407564,-84.19758950011817
Flow,standard,21,71.03676710555803,25.234342270060136,41.19411052874665,-84.18896431912745
Flow,standard,22,70.37131067938896,25.330117394420892,40.57272431997856,-84.17736280803233
Flow,standard,23,70.33373015267509,25.420530205342306,39.964369881636046,-84.18396501195456
Flow,standard,24,68.87270329196824,25.478174941626186,39.341332693852344,-84.20772565504127
Flow,standard,25,70.3979124219687,25.640519920951014,38.83311867459751,-84.29129846568809
Flow,standard,26,67.88226490386768,25.635040197799455,38.24638965338278,-84.31001678662005
Flow,standard,27,69.95686400927968,25.874337641669236,37.70291263360713,-84.47682449812574
Flow,standard,28,69.02552849499148,25.933989770885216,37.20384767772292,-84.51956180011285
Flow,standard,29,67.81831722218853,26.015429008744164,36.71572235449037,-84.58363695286992
Flow,standard,30,67.65457549023984,26.08930348231594,36.26668671402596,-84.68619347838705
Flow,standard,31,68.30445495393992,26.359788648609413,35.77614364136002,-84.88781433268143
Flow,standard,32,67.38973799748207,26.336417716703437,35.35178820563278,-84.99181631938227
Flow,standard,33,68.92631223308506,26.614316399417707,34.88792569906727,-85.19398461933584
Flow,standard,34,67.05111588598061,26.611608108731982,34.43620783027047,-85.27067400804206
Flow,standard,35,68.36928212668087,26.775302018692244,34.04686793996327,-85.4494199203784
Flow,standard,36,66.89717873123917,26.892767621510064,33.61865954205934,-85.55005074360731
Flow,standard,37,66.96804602974768,26.955180536201006,33.23409858898822,-85.75050932308758
Flow,standard,38,67.92873459431662,27.18333464543194,32.85347023091591,-85.95273398539659
Flow,standard,39,67.60962139365516,27.25144613017914,32.4848238837236,-86.13362353391993
Flow,standard,40,67.1227301331217,27.373186642173003,32.10191098967595,-86.32087740054263
Flow,standard,41,67.66536975364441,27.503801455629915,31.723893570239103,-86.5630478686107
Flow,standard,42,68.00518555631007,27.653053895751043,31.3661892754691,-86.76594650008276
Flow,standard,43,68.90408988903835,27.846224113822238,31.06015027865672,-86.93477801422574
Flow,standard,44,69.15579444868986,27.905535659302018,30.684588916266144,-87.14664102159837
Flow,standard,45,68.3065087495328,28.03071834385268,30.367486980169822,-87.373465548192
Flow,standard,46,68.60290529783855,28.12499175447899,30.052912797500838,-87.54792594502983
Flow,standard,47,68.94678241510127,28.381035711211183,29.70553065261353,-87.83071076285356
Flow,standard,48,68.37723150436304,28.356679824877904,29.388046006404007,-87.95092191065807
Flow,standard,49,68.83296866915119,28.52967383663283,29.09800519516219,-88.25604057718697
Flow,standard,50,69.0548472902668,28.643021790966042,28.7899195929326,-88.40871629531958
Flow,standard,51,68.48679590936916,28.642148932922623,28.727671151476375,-88.42694776652972
Flow,standard,52,67.29134743859265,28.576951106219912,28.670755528691988,-88.32794935311844
Flow,standard,53,68.19849064304377,28.77100371501085,28.65946351846398,-88.34578587708951
Flow,standard,54,66.31404324431918,28.61920783565497,28.599795961685018,-88.25446391156487
Flow,standard,55,67.58705482401574,28.767224260993096,28.56971739502604,-88.25582015438121
Flow,standard,56,66.6435104809336,28.721021642054577,28.548635879305127,-88.12875746867296
Flow,standard,57,66.66127559116909,28.7588862417095,28.511109714060705,-88.06775618107842
Flow,standard,58,66.00759714854551,28.682828411110428,28.488328830011362,-88.0627025043024
Flow,standard,59,65.90411142296374,28.749747260038788,28.47960147166303,-87.98013971812689
Flow,standard,60,64.99973313386506,28.638973183215047,28.47033759322502,-87.87662107959738
Flow,standard,61,65.64056896705871,28.743052067787154,28.43367511733,-87.86099735251877
Flow,standard,62,66.77665121570578,28.879522427312857,28.414017978253394,-87.88753441198548
Flow,standard,63,65.87980509922703,28.953334712778837,28.395409059422864,-87.84386223668992
Flow,standard,64,65.15463821720213,28.81430889040168,28.362203628523773,-87.71062211644674
Flow,standard,65,64.61596207120526,28.871145303315444,28.37056713876948,-87.71978146485937
Flow,standard,66,65.22746486297802,28.845819731511032,28.373954982391552,-87.65241673353638
Flow,standard,67,64.81885341083063,28.89559124171861,28.348858965485334,-87.5802066046546
Flow,standard,68,64.41625927760403,28.835077674149957,28.323616887968996,-87.55536176604248
Flow,standard,69,64.25007835176707,28.956014899556823,28.30527383889725,-87.54190764600025
